Time,Latitude,Longitude,Altitude,Hdop,Vdop,Pdop,NavigationMode,Satellites,OnTime
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,352
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
1999-11-30T00:00:00Z,0.000000,0.000000,0,0.00,0.00,0.00,0,0,300
